NumEstacao,NomeEntidade,EnderecoEstacao,SiglaUf,CodMunicipio,NomeMunicipio,Latitude,Longitude,2G,3G,4G,5G
689905386,TIM,Rodovia Br-406 S/N Km 120 -Centro-Taipu S/N -,RN,2413904,Taipu,05S3738,35W3554,SIM,SIM,SIM,
689907311,TIM,Rodovia Br 406 146 Km 127,RN,2402600,Ceará-Mirim,05S4316,35W2153,SIM,SIM,SIM,
689907940,TIM,RODOVIA RN 288 S/N KM 1 -37368361,RN,2405603,Jardim de Piranhas,06S2232,37W2206,SIM,SIM,SIM,
689938136,TIM,Rodovia Rn 078 S/N Sitio Buqueirao-Jal Representações Ltda-Rural-Patu S/N -,RN,2409308,Patu,06S0540,37W3723,SIM,SIM,SIM,
690004150,CLARO,LARGO DO CORAÇÃO DE JESUS S/N SEC PARÓQUIA Nª SENHORA DA CONCEIÇÃO,RN,2405702,Jardim do Seridó,06S3511,36W4619,SIM,SIM,SIM,
690004206,CLARO,R ÊNICO MONTEIRO 52 SSH - CANDIDATO I,RN,2408102,Natal,05S5150,35W1138,SIM,SIM,SIM,SIM
690190301,CLARO,R CLAUDIA ONIREVES BENTO 121 ,RN,2411502,Santo Antônio,06S1851,35W2848,SIM,SIM,SIM,SIM
690217188,CLARO,AV ÂNGELO VARELE S/N 0,RN,2400703,Alto do Rodrigues,05S1844,36W4558,SIM,,SIM,
690375824,CLARO,R BAIA DE SÃO MARCOS 209 ,RN,2408102,Natal,05S4823,35W1303,SIM,SIM,SIM,SIM
690812256,TIM,Avenida Doutor Joao Medeiros Filhos 2290 -,RN,2408102,Natal,05S4534,35W1451,SIM,SIM,SIM,SIM
690893248,CLARO,R PROJETADA S/N ACESSO: RUA AMÉLIA BATISTA,RN,2414001,Tangará,06S1204,35W4809,SIM,SIM,SIM,
690893264,CLARO,AV ANTÔNIO ALVES PESSOA S/N ,RN,2401800,Brejinho,06S1131,35W2133,SIM,SIM,SIM,
690904738,CLARO,R PROFESSOR MANOEL FERNADES 1294 CONDOMÍNIO EDIFÍCIO DOM JOAQUIM,RN,2408102,Natal,05S4817,35W1209,SIM,SIM,SIM,SIM
690905670,VIVO,RUA CORONEL PAULO SALEMO S/N ,RN,2408201,Nísia Floresta,06S0029,35W0633,SIM,SIM,SIM,
690905742,VIVO,RUA EDGAR DANTAS 364 RN-090,RN,2403251,Parnamirim,05S5505,35W1542,SIM,SIM,SIM,SIM
690905750,VIVO,RUA JOSE CORDEIRO LOPES S/N RN-091 X R ATILA PAIVA,RN,2403251,Parnamirim,05S5540,35W1605,SIM,SIM,SIM,SIM
690905777,VIVO,RUA RIO DE JANEIRO 156 S/N RN-092 SANTO REIS,RN,2403251,Parnamirim,05S5507,35W1636,SIM,SIM,SIM,SIM
690905807,VIVO,RUA DA AURORA 58 ,RN,2403251,Parnamirim,05S5653,35W0924,SIM,SIM,SIM,SIM
690905823,VIVO,AVENIDA PRESIDENTE GETULIO VARGAS 788 ,RN,2408102,Natal,05S4659,35W1138,SIM,SIM,SIM,SIM
690905840,VIVO,RUA CORONEL JOSE BERNARDO S/N RN009,RN,2408102,Natal,05S4729,35W1239,SIM,SIM,SIM,SIM
690905866,VIVO,RUA MAJOR LAURENTINO DE MORAIS 1218 ,RN,2408102,Natal,05S4753,35W1215,SIM,SIM,SIM,SIM
690905874,VIVO,RUA JOÃO ALVES DE MELO - LAGOA NOVA 1475 RN018,RN,2408102,Natal,05S4843,35W1306,SIM,SIM,SIM,SIM
690905882,VIVO,AV. SEN. DINARTE MARIZ 4233 S/N RN022,RN,2408102,Natal,05S4945,35W1056,SIM,SIM,SIM,SIM
690905912,VIVO,AVENIDA RAIMUNDO CHAVES S/N RN-030,RN,2408102,Natal,05S4945,35W1324,SIM,SIM,SIM,SIM
690905920,VIVO,RUA XAVIER FERNANDES - CIDADE DA ESPERANÇA 15 RN031,RN,2408102,Natal,05S4939,35W1401,SIM,SIM,SIM,SIM
690905939,VIVO,RUA  VILA DO MAR 222 ,RN,2408102,Natal,05S5308,35W1031,SIM,SIM,SIM,SIM
690905955,VIVO,AV. GOV.TARCÍSIO DE VASCONCELOS MAIA S/N RN039,RN,2408102,Natal,05S5048,35W1255,SIM,SIM,SIM,SIM
690905963,VIVO,RUA JOSÉ FIRMINO DOS SANTOS 170 RN040,RN,2408102,Natal,05S5115,35W1225,SIM,SIM,SIM,SIM
690905971,VIVO,RUA NARCISIO SN - PLANALTO - 59037-115 S/N RN044,RN,2408102,Natal,05S5028,35W1446,SIM,SIM,SIM,SIM
690905980,VIVO,AVENIDA ENGENHEIRO ROBERTO FREIRE S/N ,RN,2408102,Natal,05S5218,35W1051,SIM,SIM,SIM,SIM
690905998,VIVO,RUA SEVERINA FERREIRA DE MEDEIROS  258 S/N RN046,RN,2408102,Natal,05S5210,35W1126,SIM,SIM,SIM,SIM
690906080,VIVO,RUA DAS ALAGOAS S/N - MONTE BELO S/N RN048,RN,2408102,Natal,05S5150,35W1240,SIM,SIM,SIM,SIM
690906099,VIVO,AV. DOS XAVANTES LOTE 60 S/N RN049,RN,2408102,Natal,05S5211,35W1312,SIM,SIM,SIM,SIM
690906102,VIVO,RUA FEIRA DE SANTANA 856 RN056,RN,2408102,Natal,05S4519,35W1445,SIM,SIM,SIM,SIM
690906110,VIVO,RUA SÃO VICENTE S/N ,RN,2408102,Natal,05S4601,35W1556,SIM,SIM,SIM,SIM
690906129,VIVO,AV. MOEMA TINOCO DA CUNHA LIMA 2804 S/N RN065,RN,2408102,Natal,05S4327,35W1415,SIM,SIM,SIM,SIM
690906145,VIVO,AV.EXPEDICIONÁRIOS 107 RN068,RN,2408102,Natal,05S4543,35W1647,SIM,SIM,SIM,SIM
690906153,VIVO,RUA  MANOEL DE PININHA S/N ,RN,2408102,Natal,05S5313,35W1014,SIM,SIM,SIM,SIM
690906161,VIVO,R. EX COMBATENTE JAIME DA SILVA88 MÃE LUIZA S/N RN073,RN,2408102,Natal,05S4754,35W1102,SIM,SIM,SIM,SIM
690906170,VIVO,RUA TRAVESSA NEMESIO PALMEIRA DE LEMOS 58 ,RN,2408102,Natal,05S4848,35W1413,SIM,SIM,SIM,SIM
690906226,VIVO,AVENIDA BRIGADEIRO TROMPOWSKY S/N ,RN,2403251,Parnamirim,05S5426,35W1602,SIM,SIM,SIM,SIM
690908989,VIVO,RODOVIA BR101 KM 116 1000 ,RN,2403251,Parnamirim,05S5559,35W1539,SIM,SIM,SIM,
690910525,VIVO,AVENIDA BERNADO VIEIRA 3775 S/N RNI01,RN,2408102,Natal,05S4841,35W1224,SIM,SIM,SIM,
690910550,VIVO,AVENIDA DOUTOR JOÃO MEDEIROS FILHO 2395 ,RN,2408102,Natal,05S4532,35W1449,SIM,SIM,SIM,
690910584,VIVO,AVENIDA SENADOR SALGADO FILHO 2234 ,RN,2408102,Natal,05S5031,35W1242,SIM,SIM,SIM,
690912323,TIM,SITIO CAVACO 10 ,RN,2410207,Portalegre,06S0115,37W5953,SIM,SIM,SIM,SIM
690913834,CLARO,RUA DA LAGOSTA S/N LOTE 04,RN,2408102,Natal,05S5312,35W1029,SIM,SIM,SIM,SIM
690919506,CLARO,RUA ILHÉUS 2981 CONJUNTO RESIDENCIAL SOLIDADE I,RN,2408102,Natal,05S4522,35W1445,SIM,SIM,SIM,SIM
690947194,VIVO,MONTE DO GALO S/N ,RN,2402402,Carnaúba dos Dantas,06S3342,36W3508,SIM,,,
690947305,VIVO,AVENIDA ARISTOFANES FERNANDES415CENTRO  ,RN,2405108,Jandaíra,05S2120,36W0742,SIM,,,
690947437,VIVO,RUA Severino Guedes de MouraS/NCENTRO  ,RN,2406205,Lagoa d'Anta,06S2327,35W3552,SIM,,,
690947593,VIVO,RUA PARAZINHOS/NCENTRO  ,RN,2408805,Parazinho,05S1335,35W5021,SIM,,,
690955413,CLARO,R MARIA DAS DORES FERNANDES COSTA S/N PRÓXIMO AO 248,RN,2406106,Jucurutu,06S0239,37W0121,SIM,SIM,SIM,
690963980,CLARO,R JOÃO BRAZ CAVALCANTE SOBRINHO S/N ,RN,2411403,Santana do Matos,05S5702,36W3912,SIM,SIM,SIM,
691006881,CLARO,RUA TOMAZ PIRES DE ALBUQUERQUE S/N ,RN,2403004,Cruzeta,06S2448,36W4721,SIM,SIM,SIM,
691070865,VIVO,RUA SÃO SEBASTIÃO S/N ,RN,2412005,São Gonçalo do Amarante,05S4704,35W1705,SIM,SIM,SIM,SIM
691070873,VIVO,RUA SEVERINO CECILIO DA CUNHA S/N ,RN,2414209,Tibau do Sul,06S1113,35W0524,SIM,SIM,SIM,
691070890,VIVO,TRAVESSA PRUDENTE DE MORAES S/N ,RN,2407104,Macaíba,05S5120,35W2112,SIM,SIM,SIM,
691070911,VIVO,AVENIDA DOS COQUEIROS 43 ,RN,2403608,Extremoz,05S4215,35W1731,SIM,SIM,SIM,
691070946,VIVO,RUA DO MORRO PRAIA DE JACUMA S/N RN084,RN,2402600,Ceará-Mirim,05S3522,35W1356,SIM,SIM,SIM,
691070970,VIVO,RUA OLAVO  FELICIANO 159 ,RN,2412203,São José de Mipibu,06S0414,35W1421,SIM,SIM,SIM,
691070997,VIVO,RUA JOSÉ FRANCISCO 4 ,RN,2407500,Maxaranguape,05S3119,35W1525,SIM,SIM,SIM,
691071039,VIVO,RUA NICOLAU VIEIRA DE MELO S/N ,RN,2404507,Guamaré,05S0627,36W1916,SIM,SIM,SIM,
691071071,VIVO,RUA JOSÉ MAIA 73 ,RN,2405801,João Câmara,05S3217,35W4850,SIM,SIM,SIM,
691071489,VIVO,RUA TIRADENTES S/N ,RN,2401008,Apodi,05S3951,37W4756,SIM,SIM,SIM,
691071535,VIVO,RUA LUIS AGUSTINHO SOBRINHO S/N ,RN,2401107,Areia Branca,04S5721,37W0812,SIM,SIM,SIM,
691071934,VIVO,RUA JOSE FREIRE DE OLIVEIRA S/N ,RN,2402204,Canguaretama,06S2220,35W0759,SIM,SIM,SIM,
691071950,VIVO,Prof.Olívia de Melo C/  Av. Rubens Pereira S/N RN140 PARQUE DOURADO,RN,2403103,Currais Novos,06S1506,36W3057,SIM,SIM,SIM,
691071969,VIVO,RUA NOSSA SENHORA DOS PRAZERES S/N RN143,RN,2404200,Goianinha,06S1613,35W1224,SIM,SIM,SIM,
691071993,VIVO,RUA SANTOS DUNONT 237 ,RN,2408003,Mossoró,05S1115,37W2039,,SIM,SIM,
691072000,VIVO,RUA NAIR BEZERRA S/N ,RN,2408904,Parelhas,06S4124,36W3943,SIM,SIM,SIM,
691072019,VIVO,RUA ANTONIO FRANCO DE OLIVEIRA S/N RN118,RN,2409407,Pau dos Ferros,06S0700,38W1220,SIM,SIM,SIM,
691072027,VIVO,RUA FERREIRA CHAVES 93 ,RN,2411205,Santa Cruz,06S1344,36W0109,SIM,SIM,SIM,
691072035,VIVO,RUA ERNESTO FREIRE 17 RN120,RN,2411056,Tibau,04S5011,37W1527,SIM,SIM,SIM,
691091196,TIM,RUA SEBASTIAO FLORENCIO DE PAULA 23 ,RN,2404309,Governador Dix-Sept Rosado,05S2707,37W3056,SIM,SIM,SIM,
691102112,CLARO,RODOVIA BR 304 S/N ESTRADA DO CONTORNO - ATUAL AVENIDA WILSON ROSADO,RN,2408003,Mossoró,05S1227,37W2237,SIM,SIM,SIM,SIM
691147060,CLARO,FAZENDA BOA ESPERANÇA S/N ZONA RURAL  ,RN,2412302,São José do Campestre,06S1835,35W4232,SIM,SIM,SIM,
691182027,VIVO,RUA PROJETADA S/N ,RN,2407104,Macaíba,05S5212,35W2000,SIM,SIM,SIM,
691182051,VIVO,RODOVIA BR 304 S/N ,RN,2407104,Macaíba,05S5248,35W1724,SIM,SIM,SIM,
691182175,VIVO,RUA MERLUZA 537 ,RN,2403608,Extremoz,05S4326,35W1224,SIM,SIM,SIM,
691182183,VIVO,AVENIDA ROCCO ROSSO S/N ,RN,2403608,Extremoz,05S3836,35W1308,SIM,SIM,SIM,
691182205,VIVO,RUA MANOEL DANTAS BARRETO 1365 ,RN,2402600,Ceará-Mirim,05S3839,35W2528,SIM,SIM,SIM,
691182213,VIVO,AV. PROJETADA S/N RN086,RN,2408201,Nísia Floresta,06S0242,35W0644,SIM,SIM,SIM,
691182221,VIVO,RUA PREFEITO JOAQUIM PAIVA S/N ,RN,2408201,Nísia Floresta,06S0520,35W1229,SIM,SIM,SIM,
691182248,VIVO,AVENIDA AYRTON SENNA 36 ,RN,2403251,Parnamirim,05S5326,35W1156,SIM,SIM,SIM,SIM
691182256,VIVO,RUA ITAJÁ S/N RN-097 LOTE 24  RESIDENCIAL SUL,RN,2403251,Parnamirim,05S5253,35W1237,SIM,SIM,SIM,SIM
691182264,VIVO,RODOVIA BR 101 S/N ,RN,2403251,Parnamirim,05S5645,35W1555,SIM,SIM,SIM,SIM
691182302,VIVO,RODOVIA BR 304 S/N ,RN,2400208,Açu,05S3516,36W5854,SIM,SIM,SIM,
691182310,VIVO,RUA ZECO DINIZ S/N ,RN,2402006,Caicó,06S2809,37W0514,SIM,SIM,SIM,
691182345,VIVO,RUA CAMPOS SALLES S/N RN-147 ESQ. COM SEVERINO RAMOS,RN,2408003,Mossoró,05S1052,37W2049,SIM,SIM,SIM,SIM
691182353,VIVO,RUA MELO FRANCO 2112 RN-148,RN,2408003,Mossoró,05S1020,37W2009,SIM,SIM,SIM,SIM
691182361,VIVO,AVENIDA PRESIDENTE COSTA E SILVA 12 S/N RN-150,RN,2408003,Mossoró,05S0946,37W2123,SIM,SIM,SIM,SIM
691182370,VIVO,RUA ANTÔNIO VIEIRA DE SÁ S/N ,RN,2408003,Mossoró,05S1128,37W2158,SIM,SIM,SIM,SIM
691182388,VIVO,RUA ROMUALDO GALVÃO S/N S/N RN-152,RN,2408003,Mossoró,05S1207,37W2119,SIM,SIM,SIM,SIM
691182400,VIVO,RUA SANTANA S/N ,RN,2408003,Mossoró,05S1205,37W1844,SIM,SIM,SIM,SIM
691182418,VIVO,RUA JOANA BATISTA DA CUNHA 52 S/N RN-156,RN,2408003,Mossoró,05S1312,37W1935,SIM,SIM,SIM,SIM
691182426,VIVO,RODOVIA BR-304 S/N S/N RN-157 KM 46 (RUA MANOEL BATISTA NETO),RN,2408003,Mossoró,05S1329,37W2036,SIM,SIM,SIM,SIM
691182434,VIVO,RUA ALMIRANTE ARY PARREIRAS S/N RN-158,RN,2408003,Mossoró,05S0818,37W2058,SIM,SIM,SIM,SIM
691182442,VIVO,AVENIDA JOÃO DA ESCOSSIA 1515 ,RN,2408003,Mossoró,05S1022,37W2232,SIM,SIM,SIM,
691182450,VIVO,RUA EWERTON D_CORTEZ 1462 RN159,RN,2408102,Natal,05S4813,35W1214,SIM,SIM,SIM,SIM
691182701,VIVO,RUA ADERBAL DE FIGUEIREDO 85 - FLAT PETROPOLIS RESIDENCE S/N RN001,RN,2408102,Natal,05S4645,35W1152,SIM,SIM,SIM,SIM
691182728,VIVO,RUA POTENGI - TIROL (ED. TULIP INN POTENGI FLAT) 521 RN002,RN,2408102,Natal,05S4702,35W1158,SIM,SIM,SIM,SIM
691182760,VIVO,RUA  JOAO PESSOA 634 ,RN,2408102,Natal,05S4709,35W1225,SIM,SIM,SIM,SIM
691182779,VIVO,RUA TORRES GALVÃO S/N RBR-NÃO,RN,2408102,Natal,05S4817,35W1259,SIM,SIM,SIM,SIM
691182825,VIVO,RUA CEL. ESTEVAM VIZINHO AO 1398 RN014,RN,2408102,Natal,05S4748,35W1309,SIM,SIM,SIM,SIM
691182850,VIVO,RUA RAUL DE ALENCAR 268 - BARRO VERMELHO S/N RN019,RN,2408102,Natal,05S4802,35W1240,SIM,SIM,SIM,SIM
691182876,VIVO,RUA ISRAEL NUNES 1745 ,RN,2408102,Natal,05S4859,35W1157,SIM,SIM,,
691182914,VIVO,RUA KERGINALDO CAVALCANTE 98 RN023,RN,2408102,Natal,05S4926,35W1208,SIM,SIM,SIM,SIM
691182930,VIVO,AV. AMINTAS BARROS 2420 S/N RN025,RN,2408102,Natal,05S4901,35W1310,SIM,SIM,SIM,SIM
691182957,VIVO,AVENIDA SENADOR DINARTE MARIZ 5525 ,RN,2408102,Natal,05S5029,35W1054,SIM,SIM,SIM,SIM
691182965,VIVO,TRAVESSA PAI CELESTIAL S/N ,RN,2408102,Natal,05S4940,35W1448,SIM,SIM,SIM,SIM
691182990,VIVO,RUA RIO MEARIM 7897 S/N RN034,RN,2408102,Natal,05S5134,35W1409,SIM,SIM,SIM,SIM
691183007,VIVO,AVENIDA ANTOINE DE SAINT EXUPERY 18 - PITIMBU S/N RN035,RN,2408102,Natal,05S5139,35W1316,SIM,SIM,SIM,SIM
691183015,VIVO,TRAVESSA SANTA DOROTEIA S/N ,RN,2408102,Natal,05S5106,35W1508,SIM,SIM,SIM,SIM
691183031,VIVO,RUA ANTÔNIO FARACHE 1890 RN047,RN,2408102,Natal,05S5136,35W1155,SIM,SIM,SIM,SIM
691183058,VIVO,RUA  EUGENOPOLIS 4814 CONJUNTO PIRANGUI,RN,2408102,Natal,05S5226,35W1214,SIM,SIM,SIM,SIM
691183082,VIVO,RUA MIGUEL CASTRO 592 ,RN,2408102,Natal,05S4901,35W1332,SIM,SIM,SIM,SIM
691183090,VIVO,RUA CICERO BUCHA 403 - REDINHA S/N RN054,RN,2408102,Natal,05S4447,35W1222,SIM,SIM,SIM,SIM
691183104,VIVO,R. SANTA CATARINA SENA S/N RN058,RN,2408102,Natal,05S4436,35W1424,SIM,SIM,SIM,SIM
691183120,VIVO,RUA UBATUBA 47 S/N RN059,RN,2408102,Natal,05S4431,35W1506,SIM,SIM,SIM,SIM
691183139,VIVO,ITAPEMERI 11 RN060,RN,2408102,Natal,05S4359,35W1447,SIM,SIM,SIM,SIM
691183163,VIVO,RUA DOS REPENTISTAS S/N RN061,RN,2408102,Natal,05S4354,35W1538,SIM,SIM,SIM,SIM
691183171,VIVO,AV. CIDADE PRAIA S/N LOTE 18 QD. C33 S/N RN062,RN,2408102,Natal,05S4433,35W1556,SIM,SIM,SIM,SIM
691183198,VIVO,RUA MARIA JOSE LIRA - Nº 932 932 RN067,RN,2408102,Natal,05S4547,35W1530,SIM,SIM,SIM,SIM
691183201,VIVO,RUA CRESO BEZERRA - Nº 1902 - QUINTAS 1902 RN069,RN,2408102,Natal,05S4805,35W1354,SIM,SIM,SIM,SIM
691183228,VIVO,CORONEL REVOREDO FILHO 4 ,RN,2408102,Natal,05S5246,35W1206,SIM,SIM,SIM,SIM
691183236,VIVO,RUA MESTRE LUCARINO S/N - ROCAS S/N RN072,RN,2408102,Natal,05S4619,35W1153,SIM,SIM,SIM,SIM
691198071,VIVO,RUA JOAO DA ESCOCIA S/N ,RN,2408003,Mossoró,05S1026,37W2205,SIM,SIM,SIM,
691209790,VIVO,RUA PAULO JADER MEDEIROS56CENTRO  ,RN,2405009,Jaçanã,06S2536,36W1205,SIM,,,
691212600,VIVO,RUA FRANCISCO SOARES DE OLIVEIRAS/NCENTRO  ,RN,2406601,Lagoa Salgada,06S0718,35W2833,SIM,,,
691222878,CLARO,R LÍRIOS DO MAR S/N ,RN,2412559,São Miguel do Gostoso,05S0728,35W3804,SIM,SIM,SIM,
691223149,CLARO,R AMARO BARRETO 1350 ,RN,2408102,Natal,05S4741,35W1306,SIM,SIM,SIM,SIM
691238014,CLARO,R MARIETA GUERRA LOTE A ,RN,2408102,Natal,05S5129,35W1253,SIM,SIM,SIM,SIM
691261350,TIM,Rua Padre Ramiro Varela 1 -,RN,2412906,São Tomé,05S5829,36W0451,SIM,,SIM,
691261369,TIM,MORRO N. SRA. DAS GRACAS 100 ,RN,2403806,Florânia,06S0640,36W4801,SIM,SIM,SIM,
691261385,TIM,Br 110 Km 146S/NRural S/N -,RN,2405207,Janduís,06S0119,37W2458,SIM,SIM,SIM,
691261440,TIM,RUA JOAQUIM FELIX S/N ,RN,2406502,Lagoa Nova,06S0548,36W2800,SIM,SIM,SIM,
691261458,TIM,RUA ANTONIO HENRIQUE PEREIRA 299 ,RN,2402709,Cerro Corá,06S0307,36W2114,SIM,SIM,SIM,
691261490,TIM,RUA AUGUSTO PINHEIRO S/N ,RN,2414605,Upanema,05S3843,37W1607,SIM,SIM,SIM,
691261512,TIM,Rodovia Rn 233S/NRural S/N -,RN,2408706,Paraú,05S4645,37W0638,SIM,SIM,SIM,
691266018,TIM,Rua Jose Firmino De OliveiraS/NCentro S/N -,RN,2403707,Felipe Guerra,05S3549,37W4203,SIM,SIM,SIM,
691266034,TIM,Fazenda Serrote VermelhoS/NRural S/N -,RN,2400604,Almino Afonso,06S0939,37W4610,SIM,SIM,SIM,
691266050,TIM,Rua Jose CarlosS/NRural S/N -,RN,2404002,Frutuoso Gomes,06S0944,37W5024,SIM,SIM,SIM,
691266522,TIM,RUA EGIDIO CHARGAS 1 ,RN,2410504,Rafael Fernandes,06S1109,38W1319,SIM,SIM,SIM,
691267774,TIM,Rua Carlinda Carminha Fontes S/N  Centro Jose Da Penha S/N -,RN,2406007,José da Penha,06S1839,38W1656,SIM,SIM,SIM,
691267782,TIM,Rua Antonio Nunes S/N -,RN,2406908,Lucrécia,06S0712,37W4900,SIM,SIM,SIM,
691268223,TIM,RUA ALBANIZA ROCHA S/N ,RN,2407005,Luís Gomes,06S2452,38W2238,SIM,SIM,SIM,
691268401,TIM,Rua Manoel Marques S/N -Centro-Serrinha Dos Pintos S/N -,RN,2413557,Serrinha dos Pintos,06S0646,37W5709,SIM,SIM,SIM,
691268479,TIM,Rua Valmir TarginoS/NCentro S/N -,RN,2407609,Messias Targino,06S0440,37W3048,SIM,SIM,SIM,
691268495,TIM,Rua Sao JoseS/NCentro S/N -,RN,2408607,Paraná,06S2913,38W1846,SIM,SIM,SIM,
691268843,TIM,Rodovia Rn 076 S/N Km 06-Rural-Riacho Da Cruz S/N -,RN,2410702,Riacho da Cruz,05S5559,37W5559,SIM,SIM,SIM,
691269149,TIM,Rua Augusto De Paiva S/N -Centro-Taboleiro Grande S/N -,RN,2413805,Taboleiro Grande,05S5526,38W0242,SIM,SIM,SIM,
691269181,TIM,RUA DESEMB. LICURGO NUNES S/N ,RN,2407302,Marcelino Vieira,06S1744,38W0915,SIM,SIM,SIM,
691269220,TIM,Rua Largo Da PazS/NCentro S/N -,RN,2400901,Antônio Martins,06S1255,37W5313,SIM,SIM,SIM,
691269238,TIM,Sitio Das AlmasS/NCentro S/N -,RN,2410009,Pilões,06S1620,38W0248,SIM,SIM,SIM,
691271143,CLARO,R JOEL DAMASCENO S/N ,RN,2402006,Caicó,06S2736,37W0600,SIM,SIM,SIM,
691273898,TIM,RUA SANTO ANTONIO 1 ,RN,2414100,Tenente Ananias,06S2751,38W1059,SIM,SIM,SIM,
691274770,TIM,RUA JOAQUIM LEAL S/N ,RN,2401305,Augusto Severo,05S5127,37W1838,SIM,SIM,SIM,
691275106,CLARO,R PORTUGUES JOÃO GOMES S/N ,RN,2403509,Espírito Santo,06S1953,35W1808,SIM,SIM,SIM,
691283435,CLARO,R LUIZA FERREIRA S/N ,RN,2405504,Jardim de Angicos,05S3854,35W5819,SIM,SIM,SIM,
691300054,CLARO,R CROMÁCIO CALAFANGE FILHO S/N ,RN,2415008,Vila Flor,06S1853,35W0427,SIM,SIM,SIM,
691331332,CLARO,R SETE DE SETEMBRO S/N ,RN,2410405,Pureza,05S2751,35W3316,SIM,SIM,SIM,
691344434,CLARO,R AUGUSTO SEGUNDO FERNANDES GURGEL S/N QUADRA E - LOTES 1 E 2,RN,2400505,Alexandria,06S2428,38W0045,SIM,SIM,SIM,
691345635,CLARO,R JUVENAL PEREIRA DOS PASSOS S/N ,RN,2411601,São Bento do Norte,05S0349,36W0229,SIM,SIM,SIM,
691345643,CLARO,AV SEVERINO FERREIRA S/N ,RN,2409506,Pedra Grande,05S0903,35W5238,SIM,SIM,SIM,
691345651,CLARO,PC PEDRO ALVES BEZERRA 266 ,RN,2409704,Pedro Avelino,05S3109,36W2316,SIM,SIM,SIM,SIM
691345660,CLARO,RODOVIA BR 304 S/N ZONA RURAL  ,RN,2403756,Fernando Pedroza,05S4138,36W3150,SIM,SIM,SIM,
691346240,VIVO,RUA SÃO PEDRO 42 RN004,RN,2408102,Natal,05S4725,35W1128,SIM,SIM,SIM,SIM
691346259,VIVO,AV. GENERAL GUSTAVO CORDEIRO DE FARIAS - PETROPÓLIS 345 RN008,RN,2408102,Natal,05S4642,35W1206,SIM,SIM,SIM,SIM
691347638,VIVO,AV. AMARO BARRETO S/N S/N RN010,RN,2408102,Natal,05S4739,35W1258,SIM,SIM,SIM,SIM
691347646,VIVO,R. ZACARIAS MONTEIRO BAIRRO TIROL S/N RN015,RN,2408102,Natal,05S4834,35W1203,SIM,SIM,SIM,SIM
691348090,VIVO,AV.NASCIMENTO DE CASTRO 1795 RN024,RN,2408102,Natal,05S4859,35W1238,SIM,SIM,SIM,SIM
691348103,VIVO,AVENIDA  NASCIMENTO DE CASTRO S/N ,RN,2408102,Natal,05S4834,35W1347,SIM,SIM,SIM,SIM
691348120,VIVO,RUA CAMPO FLORIDO - - CAPIM MACIO S/N RN036,RN,2408102,Natal,05S5202,35W1212,SIM,SIM,SIM,SIM
691349045,VIVO,R. RAPOSO CAMARA 3482 - Nº . S/N RN041,RN,2408102,Natal,05S5019,35W1307,SIM,SIM,SIM,SIM
691349061,VIVO,R. DOS MANACAIS - CONJUNTO MIRASSOL - CAPIM MACIO 2 RN042,RN,2408102,Natal,05S5032,35W1233,SIM,SIM,SIM,SIM
691349070,VIVO,TRAVESSA PIO XII S/N ,RN,2412005,São Gonçalo do Amarante,05S4726,35W1947,SIM,SIM,SIM,SIM
691349096,VIVO,RODOVIA BR 101 1999 ,RN,2403251,Parnamirim,05S5309,35W1353,SIM,SIM,,
691349118,VIVO,RUA DAS MARÉS S/N ,RN,2403251,Parnamirim,05S5403,35W1154,SIM,SIM,SIM,SIM
691349134,VIVO,RUA PRAIA DOS AMORES 1000 PRAIA DE PIPA RN131,RN,2414209,Tibau do Sul,06S1349,35W0243,SIM,SIM,SIM,
691349150,VIVO,RUA JANSEN JEFERSON DE MEDEIROS S/N ,RN,2408003,Mossoró,05S1054,37W2114,SIM,SIM,SIM,SIM
691350140,VIVO,RUA FILGUEIRA FILHO S/N S/N RN-154,RN,2408003,Mossoró,05S1233,37W1927,SIM,SIM,SIM,SIM
691363668,CLARO,R 04 DE OUTUBRO S/N ,RN,2404101,Galinhos,05S0536,36W1628,SIM,SIM,SIM,
691365482,CLARO,ESTRADA PAPEBA S/N CENTRO  ,RN,2413201,Senador Georgino Avelino,06S0944,35W0732,SIM,SIM,SIM,
691394660,TIM,Rua Augusto Gomes De PaivaS/NCentro S/N -,RN,2414902,Viçosa,05S5934,37W5637,SIM,SIM,SIM,
691441200,CLARO,R JOÃO GONÇALVES DE ANDRADE 252 ,RN,2412906,São Tomé,05S5828,36W0435,SIM,SIM,SIM,
691451915,CLARO,R MARECHAL DEODORO DA FONSECA S/N PRÓXIMO A CARMO CHAGAS,RN,2405603,Jardim de Piranhas,06S2253,37W2041,SIM,SIM,SIM,
691464723,CLARO,R OLAVO COSTA S/N ,RN,2414506,Umarizal,05S5907,37W4839,SIM,SIM,SIM,
691493260,VIVO,RUA NOVE DE JUNHOS/NºCENTRO  ,RN,2400307,Afonso Bezerra,05S3000,36W3024,SIM,,,
691493308,VIVO,RUA VIVALDO FERREIRAS/NºCENTRO  ,RN,2402105,Campo Redondo,06S1439,36W1059,SIM,,,
691493340,VIVO,RUA JOSÉ FRANCISCO S/N ,RN,2403400,Equador,06S5643,36W4254,SIM,,SIM,
691493359,VIVO,RUA JAPIS/NºCENTRO  ,RN,2405405,Japi,06S2814,35W5636,SIM,,,
